mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,label
-57.94168,109.0066,-36.21867,64.044914,1.4201571,26.318415,-17.484892,20.42565,-9.550732,18.168364,-6.064984,13.874472,-11.29574,4.6680374,-6.410876,3.2184381,-8.080516,-1.7162848,-5.4286165,-2.57979,-2.2228968,3.0980024,0.47874075,2.4315464,0.7903421,-1.7281905,1.6831207,-3.6242383,-4.759864,-3.9625416,-2.2139626,-4.5686216,0.380341,-1.4830116,1.997503,-0.8188874,-0.43624783,-2.5742822,-0.74743366,-2.6624322,blues
-98.7711,104.79963,-35.097168,60.695198,-2.8405917,22.22947,-7.8310776,19.035414,-11.572287,17.017876,-5.3780265,12.197646,-9.955082,0.3553741,-4.2638063,6.1363654,-4.823618,1.4952295,-1.4962364,3.505474,3.278195,1.5396549,-1.9676049,0.5516807,-0.9224643,-1.7165062,7.6512003,1.8115093,-0.6658239,0.5849971,-0.16261517,-4.581308,-0.80987996,-2.899629,3.201789,0.3735815,-0.6893162,-3.5572,-0.90330774,-2.5641685,blues
-145.29242,102.850784,-12.567545,56.993618,2.2211056,26.614082,-4.29843,17.341423,-8.0161295,15.237474,-6.9487624,7.4706607,-10.477944,-2.3457472,-6.7928333,2.6742008,-4.7882085,-0.94487613,0.02190008,-2.0035138,-0.4374484,2.739911,-1.6246223,-2.8170764,-2.0336351,-5.5896587,4.8993173,0.22770654,-3.5853753,-1.0307935,-3.2552981,-3.3920078,-1.8551929,-2.259719,0.025257839,-3.353988,-3.302863,-7.01711,-0.64834434,-4.2379146,blues
-92.73328,115.32343,-35.068222,57.875343,1.8522309,26.613142,-14.536868,22.12833,-8.207463,11.016058,-5.6494255,7.278642,-10.204165,1.3267535,-4.1071086,0.97499365,-6.5528083,-0.6891603,-2.1258135,-1.5101185,-1.5523026,1.301587,-0.46357358,-3.1320984,-1.5378141,-4.5060267,1.9873784,-2.8002286,-2.8592496,-2.3813932,-1.0429015,-3.6970937,0.20376958,-1.7886167,-0.18502012,-1.8281722,-1.3857328,-1.9110148,0.37488285,-1.1984065,blues
-95.44059,105.23433,-26.953482,60.816486,-4.854668,21.54347,-13.520524,12.13553,-20.231928,12.156194,-5.2262135,10.267819,-9.4598,3.8689907,-10.188684,3.5827923,-3.110131,0.2006279,0.8418171,-3.4198139,-4.004978,6.354478,4.573369,2.3255215,5.707643,-0.13937588,3.3620048,0.22053054,-0.39501345,0.36423114,-1.068193,-4.698302,-0.83635044,-0.6486945,0.9261717,-2.2104502,-1.4161534,-2.142192,0.56467754,-3.2256365,blues
-86.268684,91.95878,-23.41585,68.26197,-3.884853,22.747063,-9.897946,16.88897,-11.390698,18.429132,-7.012552,10.759532,-11.943846,0.9917908,-5.9280124,5.316061,-6.1359916,1.9500207,-5.091172,-0.6716707,-0.501239,1.0686219,-0.8534065,1.920695,3.2491457,-2.131258,8.221286,0.37757814,-4.360253,0.06309643,-2.2856164,-4.317959,-2.595689,-2.3592646,4.2967653,0.08969935,0.7706696,-4.0322413,1.472717,-4.1794376,blues
-67.761024,111.7113,-34.646255,61.319546,0.044202246,30.56148,-12.693844,21.164927,-13.122508,16.284252,-6.3370166,12.300311,-12.475307,1.677715,-5.1477866,4.648344,-6.9102273,1.054118,-4.730588,-0.6605824,-0.792712,3.7318728,-1.012202,1.775324,-0.5948299,-4.4773183,3.0267968,-1.063421,-4.147919,-2.078217,-0.031859927,-4.2599964,-1.5238651,-2.3360813,2.8107593,-1.2031168,-1.443067,-3.5626693,1.2138516,-2.8300593,blues
-82.52998,94.16451,-27.112604,75.65927,-27.521812,35.577274,-20.303492,25.112028,-15.370209,11.353975,-13.391489,8.147321,-8.500548,8.289692,-10.354398,-3.4710367,-5.22866,-2.586172,-8.361181,-6.984573,-0.19986634,-6.132022,-1.2443968,-1.2943552,-2.6587272,-2.208441,-0.83870935,-4.159226,-0.8265976,-3.4580762,-1.94888,-8.445118,-1.1489927,-0.23599167,-0.33179328,-1.5851362,0.12535495,-5.7993627,-6.1915174,1.5024174,blues
-144.92339,95.732994,-21.616442,49.62627,-29.88752,29.351145,-18.850819,17.902308,-9.670824,5.516722,-9.557408,6.359987,-21.088718,2.4660542,-9.539149,-1.4058187,-9.312422,5.1551495,-8.118464,-2.4402168,2.0047526,-7.9013624,-5.0640674,-6.2007217,-4.4851584,-6.1186423,-3.755417,-5.3625507,-3.2640986,-9.632448,-2.954355,-6.388773,-0.17365305,-5.363389,-4.9857497,-4.675414,-2.0990343,-5.7708993,-3.9713852,1.6036353,blues
-129.15756,72.09806,-7.7710886,49.25128,-32.72323,21.60696,-27.371616,15.0016575,-10.260744,12.431697,-17.031103,7.1205482,-18.018093,2.9243608,-14.481514,4.073019,-14.528055,7.258472,-8.21289,-1.9991802,-3.7767787,-4.1193814,-6.2819467,0.18895034,-2.973165,-1.9313961,-3.9665906,-4.653271,0.9871291,-8.416025,-2.0518618,-2.8874307,-3.0917048,-2.105847,-2.7186942,-4.2281036,-5.4727297,-1.8535315,0.37496477,-0.5434842,blues
-85.13846,88.807526,-16.32557,59.228165,-35.98338,14.397045,-22.296473,9.660773,-14.823983,11.181689,-14.806866,8.475102,-19.587511,6.415234,-13.781306,6.1189365,-13.149333,3.9346714,-7.6156745,3.753453,-3.008201,-0.4170669,-6.153223,3.9832492,-1.4059521,-0.9986907,-3.5966578,2.5914326,0.21140216,-6.3693485,0.49647895,-3.6109369,-6.8549204,-6.6870627,-6.615479,-2.3597758,-3.9614265,1.875215,3.9009192,1.3398902,blues
-118.35662,74.87531,-19.866087,46.944565,-32.55983,23.820112,-26.355211,17.678152,-13.824853,11.931674,-17.888668,7.5392737,-22.89513,4.7638674,-12.789288,5.6152854,-14.7285595,6.676352,-9.173862,-2.2358475,-3.9891603,-6.2618775,-4.01989,0.8424291,-2.0127475,2.9062395,0.598887,0.23649919,1.8158523,-3.486625,-5.1383677,-6.949506,-2.705948,-1.2589765,-5.488407,-4.4756484,-2.7438087,0.1951293,-0.6944439,-5.0726056,blues
-116.60201,97.43107,-13.89173,48.967636,-22.596458,27.759014,-20.245163,18.638863,-14.6395855,8.482747,-16.644682,11.017631,-13.866875,9.734925,-5.106766,2.6361825,-9.879659,6.151771,-7.694128,-4.8331757,-3.0196242,-4.6531563,-3.9240623,-1.4080981,-0.87594503,0.077928394,0.87817043,-4.3970375,-1.9185511,-1.6612767,-1.4171396,-6.0209455,-5.726888,-2.7091682,-2.5199564,-3.2554832,-2.6623046,-5.0996556,-6.0561333,-4.9916573,blues
-95.46357,101.38746,-20.677706,48.668915,-30.248266,20.8077,-18.291418,14.138235,-12.79949,13.443616,-14.068502,7.7323494,-19.215458,2.8566136,-9.819335,6.9123664,-11.297558,8.940816,-2.9511456,-0.97175926,-2.6739285,-1.8214536,-5.121038,0.07475153,0.11868126,-1.5015985,-3.686317,-5.8561864,-1.5128157,-7.1910386,-2.6017256,-4.547436,-2.3869827,-1.3568405,0.64501435,1.080897,-0.43181896,-3.4468892,-5.5362134,-5.0687504,blues
-113.20137,88.7261,-8.926565,49.474174,-34.579094,15.856428,-17.74022,14.707291,-11.190547,15.368716,-15.0683975,8.74908,-18.629265,5.456196,-9.2695465,8.014036,-9.542045,5.8658543,-4.400539,3.6217515,-4.86794,-0.19924259,-6.3427243,1.7492967,-2.5426183,-3.560028,-2.438386,-0.36531582,-1.5062963,-6.1863103,-0.5032396,1.6485924,-6.258097,-3.848879,-6.7856593,-4.905847,-2.633014,-3.158111,7.571324,2.3205786,blues
-121.47392,96.09719,-19.590857,48.038452,-38.78463,24.768978,-32.94141,8.102541,-17.818922,6.1178603,-19.995438,6.800339,-19.33321,-0.10917249,-12.25394,-4.9236603,-10.414173,-2.0453281,-1.7603426,-3.9544346,-4.6167164,-8.908915,-7.486582,1.7636496,-0.7071387,-3.7432926,-2.8704693,-3.2505167,3.594248,-4.6538367,-0.67675537,-6.970459,1.0183655,-1.0515361,0.1876774,-0.43668172,0.53094673,1.4079919,-2.6602292,0.06407759,blues
-133.04897,105.73889,-22.158222,41.830692,-26.992502,19.11857,-26.566029,19.235983,-15.342011,6.989914,-10.814381,6.7986693,-11.726956,4.3977103,-6.0319624,1.963064,-12.314546,3.256975,-8.806516,-3.3691108,-2.2596898,-4.4485245,-4.029088,-7.603981,-0.28938895,-2.7297916,2.9264445,0.32587638,0.12295124,-3.3918862,-0.6785629,-4.4956317,-4.554352,-6.7294793,-4.466138,-6.3942895,-2.5689216,-0.55749935,1.3236203,-1.9609401,blues
-89.39791,93.79924,-14.558413,54.38949,-33.50723,19.428232,-19.761513,13.029956,-13.86451,14.617379,-14.972617,10.598986,-18.020245,6.659176,-10.210894,6.535371,-10.852218,3.325134,-6.184798,3.009296,-4.6877756,-1.632903,-8.338829,1.7066774,-1.5698998,-2.837687,-4.68406,0.90385675,-1.6989642,-6.345371,1.338347,-2.8025963,-5.844165,-5.7875223,-6.531709,-3.3246384,-3.835578,1.261999,4.494632,1.5105014,blues
-118.70432,87.64562,6.5529914,45.10232,-38.911594,20.823198,-26.864548,13.807368,-17.236187,5.111261,-15.712021,3.9887707,-27.53658,3.0563986,-15.962014,10.867272,-12.656353,2.818681,-13.342627,-4.367504,-3.2062624,-1.3974128,-9.458498,6.458891,-3.5838726,0.0070242886,-5.0918984,-1.9270667,1.6855016,-4.2030916,4.4835353,-3.6398625,-4.537976,2.088274,0.26486185,-3.0549765,-6.3910236,-1.8218527,-4.489692,-10.909321,blues
-30.126768,103.738075,-19.742794,56.41043,-12.707871,20.187708,-17.338875,16.300972,-18.438002,8.925146,-11.655669,11.209243,-8.847433,9.09779,-3.572931,4.3794627,-2.8248992,4.720313,0.48877987,1.4746346,-0.76535016,6.0937486,-2.0013483,4.1353555,1.0380523,-1.8136427,-0.7324345,-2.5241284,-0.29221368,0.9526241,-1.2758183,0.8156036,-1.7638798,0.4207475,1.5472431,-2.7245471,-0.9756474,-0.688165,0.77509356,-5.5895305,blues
-56.005306,87.851326,-1.6130452,41.199356,-5.618329,27.792627,-23.99084,21.776114,-18.41947,12.326554,-13.712048,11.851395,-3.974117,7.1018496,-4.469164,5.115706,-6.6473694,5.869248,-3.7021832,-1.9599464,-6.1436934,2.9509177,-2.6169274,1.3101252,-0.3277198,-1.739092,-3.089796,-3.055048,-2.2461898,1.9886825,-2.1312106,0.5137436,-0.09330439,-0.46807584,-0.1317357,-1.3866262,0.7899011,0.4105561,-2.5824618,-7.6466846,blues
-86.491806,92.72617,-15.342206,54.05328,0.87469494,31.574251,-14.615236,23.328945,-14.971667,15.337374,-7.053954,12.179845,-6.0996003,7.03196,-5.8055077,7.4373384,-6.083114,3.3929818,-4.2883315,1.2357911,-2.4630334,2.6593692,-4.1837664,-1.1485127,-0.0985444,0.8125079,1.7284341,0.12675625,-3.1396947,-1.3874698,-1.5136689,1.5431113,1.7973342,0.6076473,-2.9274046,-6.5316834,0.32217267,-1.3694049,0.9747685,-3.7920554,blues
-52.707645,74.45461,-18.709469,56.292683,-3.9566317,31.991102,-16.460793,22.40643,-12.25808,27.22263,-9.239789,7.7998924,-10.568794,6.9374247,-9.13117,13.01696,-9.856919,3.691295,-4.942614,4.4164157,1.0112965,7.3302383,-6.4216075,-0.6655462,2.1704328,-0.14317219,-4.6722355,-3.289234,-3.9364955,3.8180323,1.1209832,0.5848082,-8.9281845,-0.02260196,-1.6535243,-1.1914624,0.5741122,-4.580986,-1.1235276,-3.571482,blues
-28.989244,104.531006,-30.983423,38.162056,-8.009196,30.894712,-20.60816,25.823612,-12.974684,16.943222,-12.2729435,10.787743,-10.56656,6.8798337,-10.299989,6.9615793,-10.2633505,0.7075953,-6.0080733,1.353122,-3.8979306,1.5598716,-5.863832,-1.4095501,-0.44856638,-3.69507,-0.71090573,-1.2966502,-4.2764664,-2.332896,-2.737379,0.9580803,0.43785247,-2.4960024,-1.9473956,-4.0057464,-2.323527,-3.921798,1.2636641,-1.1532403,blues
-2.5430121,101.26547,-33.93092,41.528046,-13.817938,31.923832,-21.876541,24.470266,-15.874413,15.808346,-14.370206,12.514339,-13.37811,6.120082,-9.062332,5.0446053,-11.335096,3.172887,-4.5773315,-4.0349936,-6.0282354,0.86777186,-0.59159356,5.5305386,2.5011759,-0.95108086,-3.6532736,-5.4436455,-2.057782,0.38383535,-3.1838453,-1.4207352,0.06002469,-0.60943884,0.85413176,-3.3081186,0.8939175,-3.818488,-6.054293,-10.030276,blues
-3.5798953,92.929634,-25.082928,45.179504,-10.856173,31.863396,-18.044388,28.626354,-10.2277155,14.668069,-14.905226,14.741958,-15.603514,9.546685,-14.794422,2.0718615,-13.811246,3.5728886,-5.967709,-1.6463121,-5.833259,3.5984545,-5.3585687,0.5676684,-1.5081465,-3.4689524,-3.552812,-4.079102,-1.6175264,0.7029697,-6.3188677,-0.61417353,-1.9931774,-0.1171376,0.9929237,-3.7504437,-1.467092,-1.0536926,0.15449107,-7.324234,blues
-54.706253,119.48301,-34.87408,37.540634,-15.880536,22.081293,-14.661809,18.532047,-9.647198,11.256581,-11.729359,11.540745,-6.4318557,1.7925242,-5.8779697,0.38042602,-9.064894,-2.0241988,-5.417718,0.032431867,-1.506084,-0.37777478,-0.3267633,0.1909919,0.54504937,-4.334617,-1.0015515,-0.9012692,-1.6500007,-5.680903,-4.45057,-4.7818284,2.5456202,-1.6073886,-2.414713,-3.9904556,-1.7482179,-4.039746,-3.2229447,-5.3760457,blues
-27.024075,107.31879,-46.839245,40.927616,-21.476635,24.832184,-18.939482,15.274643,-15.052192,12.273417,-15.24018,14.332184,-13.839795,7.561914,-6.1833763,0.3404778,-6.831254,0.9746762,-7.566382,2.9241471,-3.8945014,-3.8553426,-3.3027,0.58702785,-0.24946076,-4.455453,-3.096387,1.5368669,2.0726056,-0.76451445,-0.7160117,-10.0927515,-3.738444,-1.1387372,1.3853532,1.7012861,1.917139,-5.3937716,-6.4896727,-2.3490705,blues
-29.367115,108.66699,-25.570349,38.4609,-18.340786,21.792147,-25.148396,22.39537,-17.588984,14.681227,-12.085815,5.48115,-7.6935263,7.3994966,-11.3165245,7.225638,-9.477632,1.937944,-6.332122,-1.3043139,-6.59724,4.837725,0.2218576,-0.5590371,-0.66922176,-1.1589242,-1.4034932,0.7991476,-2.8629634,-7.2505093,1.271406,0.7984944,-0.27638108,-3.8173156,-3.7237937,-3.945098,-2.2398727,-1.8971441,1.3251536,-4.2130375,blues
-19.882248,98.88733,-24.475315,49.579945,-16.198494,30.193226,-18.027517,27.552814,-11.407699,14.870686,-8.914958,11.668755,-10.893209,9.306094,-5.837179,9.250598,-4.0489554,3.2507443,-3.4668038,2.3781438,2.1918466,1.7412624,-3.1225944,-4.9318867,-2.3672256,-0.011517188,1.5717173,-2.5430436,-2.488211,-1.1104795,4.770214,-1.0859812,-3.7238677,-5.2055445,-0.30483472,-0.7423739,0.91405654,-2.5617602,-0.25216654,3.549432,blues
-39.007614,112.05693,-31.819195,38.235607,-6.3202114,23.32046,-18.772533,23.931017,-10.932699,13.236961,-14.371818,13.327064,-10.916337,9.787895,-5.028812,7.2118764,-6.7411304,2.6567485,-4.386095,0.41240847,-2.2257752,-0.14885105,-2.8101866,1.2455143,0.29361954,-4.753147,-1.0329393,-0.19714591,3.0491118,-1.1005211,-4.596412,-0.047457594,1.152248,0.7723358,0.8250931,-3.484208,-2.2541227,-1.4126424,0.39651608,-7.4163313,blues
-180.20891,131.43243,0.60078657,43.153095,14.135329,25.614765,-5.311873,12.027975,-13.535558,-1.105728,-7.6164746,2.714974,0.77835864,1.9962182,-6.094793,3.4817271,-8.328655,3.2164888,-0.92289615,-2.250335,-4.8973827,-5.2359138,-3.5639734,-4.33815,3.548363,-3.5220962,-2.5439985,-1.2140834,-0.8157553,-0.5771914,-2.0961134,-6.0373845,-3.5069711,-0.09629781,1.0442426,0.10081903,1.4984337,-4.862902,-8.332169,-6.151004,blues
-212.79181,139.06325,9.446759,35.453796,12.697431,20.420673,-5.5826244,10.889944,-8.73331,8.059619,0.16372377,2.6487746,-1.0296488,-1.4043938,-4.7083917,1.1376661,-9.471993,-2.188778,-4.0989065,-3.338622,-3.9210231,-3.3360047,-4.174292,-3.8177552,-0.13402225,-4.637801,-2.8198245,-2.600481,-3.0416577,-1.2642698,-1.0684018,-0.8089925,-1.379018,-4.54453,-0.48331502,0.48450628,0.47065553,-1.6515366,-1.5828851,-2.6219542,blues
-155.5764,125.66273,1.5785834,45.839695,0.9277814,25.383114,-10.812056,15.559012,-11.919289,1.2735378,-6.6728826,-0.7844176,-7.74382,0.4191322,-7.0246973,4.0101056,-6.263391,0.9611182,2.0125468,-5.7310157,0.7552945,-3.2428958,-4.0251665,-5.064641,-3.2338343,-6.357582,-3.7198603,-4.9628716,-2.8282444,-3.2071762,1.2837766,-1.7316015,-1.8191946,-1.1460181,-3.2118404,-2.0012999,-2.67408,-2.5886123,-0.40747175,-3.7943165,blues
-194.2843,151.84703,-1.1988219,39.188107,16.589046,18.247795,-1.3970139,14.86903,-11.620168,2.4414866,-5.0819397,3.9376056,-0.89880383,0.63656205,-8.35749,-7.5180163,-8.050082,-5.4131174,-2.5337298,0.12855892,-2.8159924,-5.252549,-1.1206684,-0.9217562,-0.2087974,-3.9912136,-1.4157635,-2.4115183,-3.0482519,0.37905076,-2.5288908,-9.294022,-4.4397764,-1.393308,1.9142443,-0.8207696,-2.5386117,-3.7357888,-5.4347644,-7.9244514,blues
-346.85635,139.25108,24.052633,22.281025,18.663773,11.662003,9.016559,6.970993,-2.0330265,5.4127927,1.650389,-2.3577814,3.2000823,0.6987717,-3.0999084,-2.1074765,-2.210109,-4.580332,-4.7331815,0.06721335,-4.4576826,-6.592043,-5.239399,-5.0539064,-0.4470315,-1.1037557,-3.4410384,-3.9168856,-4.7908077,-5.028521,-5.6539803,-6.0333395,-3.039031,-2.7510176,-3.3263338,-2.0177374,-3.9740164,-7.1044326,-5.178537,-5.744855,blues
-177.56758,115.369,9.970585,54.043877,7.624313,28.312319,-9.054929,20.04951,-15.044513,6.2095737,-5.692567,1.383352,-5.8288145,5.013945,-0.7512551,5.0595355,-5.085073,-2.8075426,2.4244502,-5.3781104,-1.6807058,-0.5436187,-3.621868,-6.5966005,-5.2982407,-3.7220309,-6.6511264,-3.400688,-3.2191608,-4.058442,-4.606576,-3.1450384,-2.003413,-2.509535,-0.56918854,-1.4288429,0.6555586,-3.503782,-0.054250646,-3.3493495,blues
-236.30539,161.68063,-1.1661628,27.27869,9.586513,20.620241,0.22744045,13.798597,-0.5090394,10.1752,-4.4575567,5.5087075,-3.7265837,-0.8961917,-4.9078717,-2.8703983,-3.7563617,-3.347305,-2.4162545,-3.7818198,-1.4124155,-0.3725939,-2.560911,-4.680165,-4.3975406,-5.4009542,-4.351594,-3.8861566,-3.816947,-4.3427157,-6.0593877,-7.472815,-0.5183481,-1.1618161,-4.3372746,-4.2312284,-4.3548727,-5.252524,-3.6604629,-4.0158944,blues
-332.2246,128.08928,28.80515,41.830193,31.214472,23.334787,5.7841125,9.001364,-3.8817165,3.731323,-0.8742289,-0.4391901,1.485128,-1.5689234,-0.8338708,2.1711133,-3.88984,-4.195392,-5.925874,-3.4450047,-2.0916824,-1.4668674,-4.188465,-6.7036166,0.66094816,-2.6164477,-2.894084,-2.3083644,-1.4383343,-1.4524615,-4.2782645,-5.9965377,-4.8698583,-5.144928,-4.4776773,-1.529166,1.2834045,-0.6816377,-1.9594316,-0.70782375,blues
-350.35263,169.53174,31.771353,16.71844,28.658941,19.24618,7.845076,10.037885,4.7406454,2.9217067,3.900229,1.8129543,-5.969145,-5.2570925,-0.23415932,-1.7799479,-3.709091,0.17281234,2.0716193,-2.8897855,-3.7083676,0.4632088,-0.75124013,-3.435149,-4.2006297,-8.206704,-8.2299185,-3.294155,0.61775887,1.1138009,-5.218863,-5.334166,0.6565049,-1.625983,-2.9497032,-0.26452532,-2.1680932,-2.7213168,0.46513003,-0.9825548,blues
-206.24908,126.61618,10.596903,43.210163,12.49674,19.425371,0.35838863,12.735203,-4.57919,4.0611596,-4.404285,3.6691213,-1.455245,-1.6959773,-7.153681,1.184595,-6.2277255,0.59845173,-1.6083214,-0.5399207,-0.8831142,-6.5237556,-11.076626,-7.6324506,3.1298668,-2.0276065,-2.8694596,-2.884037,-2.5403397,-4.1078124,-3.8767314,-4.8874555,-5.779959,-3.9787762,-0.064737305,-1.8756027,-2.7381628,-0.20529036,-0.14834012,-6.402441,blues
-130.57875,139.96141,-1.282277,39.30623,-6.344084,19.76829,-11.21256,27.240303,-16.548758,7.028904,-1.1964594,1.6060344,-6.6385455,4.95183,-1.6334735,0.9522272,-4.84866,-5.9729075,-2.7949822,-6.488082,-0.7863378,1.1561064,-3.9209015,-5.7695475,-3.4396458,-3.4055808,-6.288007,-4.5071173,-2.6265728,-4.3815365,-2.8938234,-5.239641,-5.1737947,-4.4175305,-0.1086332,1.7169385,2.7555573,-0.4069876,-1.1875893,-7.913435,blues
-314.57837,139.9112,11.90393,30.14179,-7.5424266,14.91705,-2.701583,6.727816,-6.366219,2.8079295,-11.728743,2.0779722,-11.439269,-9.500207,-15.178789,-9.341352,-5.6779017,1.569139,0.89253694,-7.957678,-0.7315634,-0.646078,-2.888578,-7.700543,-1.5138032,-3.469241,-4.7408886,-3.2407322,-3.9825895,-5.627021,-8.982315,-6.6803656,-2.982131,-1.3056192,-0.17763184,-3.2003803,-5.680329,-4.913884,-0.89212424,0.0960759,blues
-148.64699,145.77013,-9.366609,48.437965,10.546017,18.008686,-2.6387382,16.953346,-11.500734,8.72578,-8.186317,3.209728,-0.68163395,-0.73274666,-6.821222,-3.9349344,-15.736576,-5.6075835,-5.7882395,-0.037009962,-0.69278234,-0.21024421,-2.4796224,-1.9132521,1.3344187,-2.7922344,1.8417788,-0.47882468,-3.0675392,-3.5028799,-5.2015586,-8.714085,-3.0015905,-3.2191517,-1.108701,-3.6110656,-3.1627524,-3.1401217,-2.0537264,-5.2061553,blues
-90.67999,100.10963,-23.938425,52.602547,-20.937443,31.501324,-11.228661,20.089375,-10.90247,17.561745,-14.096043,12.994767,-11.434561,2.9265368,-12.022622,4.8139405,-11.1611185,1.1606072,-3.9241164,3.2413106,-2.5336223,-1.2950677,-5.8121057,-2.6713617,-3.7406762,-3.011939,-1.4056072,-0.6201574,0.7862178,-4.693129,-2.7221959,-1.8254514,-1.0868312,-1.1368678,-2.1110535,-5.07258,-1.879745,-0.9491075,-1.5181116,-4.718539,blues
-177.25548,136.23471,-26.89329,36.36897,-18.752977,20.8976,-1.7674739,3.0104692,-5.596907,5.6413455,-8.101526,5.6564813,-10.778818,-2.4206405,-6.940101,-2.5174768,-5.2101035,-3.4135516,-3.261252,-2.695705,1.062885,-1.6028355,-0.4407625,-2.0538297,-1.0964118,-3.9086416,-1.453253,-0.8595541,2.4049091,-0.19437033,-1.113594,-2.593647,-4.481907,-2.7838726,-0.8267638,-4.030607,-1.8304704,-0.7110394,-1.3947952,-4.0716414,blues
-268.21857,135.68166,-34.056377,25.616007,-12.971723,17.903263,-9.99086,5.634088,-14.143673,7.4931846,-3.9764395,8.258308,-1.3336006,-0.35799497,1.0361007,3.796822,-0.31847075,1.7730547,0.88872135,-0.8350777,-2.3076394,0.16423588,4.213186,0.6972441,-1.0828632,-3.467813,3.2551622,-4.130035,-1.1310977,2.3876605,3.776988,-3.8947053,-3.3239865,-1.254475,4.1171594,0.5966965,-1.8132237,-1.0317802,-1.4721324,-3.8261578,classical
-324.09125,133.56267,-25.030157,24.55361,-11.939921,17.658503,-5.5186734,1.7168901,-10.575926,-0.86057436,-7.80522,3.5297625,5.054664,1.3707236,3.0050097,-3.125152,-4.289579,0.5940247,2.877037,0.37455797,-1.2144454,0.7690288,2.2079852,1.052863,5.3391447,2.526477,3.4166243,-1.2346427,6.6579533,11.365144,-0.9949531,-11.721296,-6.2246456,4.2277317,7.017334,5.0720468,2.5235822,-5.4079676,-6.1680717,0.7645858,classical
-235.30266,141.11952,-34.68189,30.97919,-16.402012,23.11808,-11.041572,7.6543603,-19.016834,4.2267823,-11.8357525,8.917746,-1.4451485,4.2909236,1.4704618,3.1791406,-1.3147045,2.945257,-1.6585301,-2.8946588,-3.5470207,0.81527936,3.0046954,0.3703165,1.3118366,-2.9403145,3.660241,-0.88117415,-0.22780722,-3.3052251,1.6428474,-1.6747164,-1.2307034,-3.132832,0.33769855,-1.8003538,-2.7011414,-6.0326366,-4.195073,1.0247824,classical
-326.89743,127.400604,-30.596176,37.471397,-5.2961755,20.813564,-1.7786855,-4.6154566,-4.0401983,5.2422748,-0.6424489,2.794567,7.2292066,3.9706948,-2.3921702,1.4881848,0.5893413,-0.59301853,2.3430698,2.6382527,4.5519204,-0.3031879,-1.5905619,0.17113069,1.1919781,-0.035952397,2.087416,0.3546221,1.0371717,-2.6757023,-6.6625595,-2.4470274,2.0935493,0.24352764,0.13981096,1.453286,-2.918613,-3.137055,4.9008293,-0.4180775,classical
-259.95258,118.92715,-35.608337,31.969566,-16.524868,10.618956,-15.653264,7.425692,-5.82416,8.26638,-17.991137,-1.1879281,-6.356529,2.754268,-2.5846868,4.4022484,-4.126775,-4.7860994,-4.778743,-4.6025324,6.5896087,4.769828,3.6773257,0.37223685,3.2852144,4.2948685,9.10522,6.109938,3.9609044,-5.263933,2.30807,8.140835,3.5400488,-2.50356,-1.9733862,-2.7100139,-1.5786856,-2.813988,2.3063369,4.2212358,classical
-264.33557,138.1797,-30.096487,37.83662,-7.1731243,6.7740803,-11.809729,4.7056303,-9.825993,5.859127,-9.563163,2.6768575,-4.788712,-1.4070551,-2.0916636,2.9732933,3.3565185,4.8107734,1.7573848,-1.8323588,0.02208066,2.9154499,3.5732799,0.061705176,-1.2106527,-2.5547478,-0.6076088,-2.2334313,0.88054377,-3.0864325,-1.3527769,0.8025155,6.79167,1.3345553,1.1345807,-0.773335,-4.082562,-4.6669693,1.1000978,1.2263359,classical
